|Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|Unnamed: 0.1.1.1|Unnamed: 0.1.1.1.1|Unnamed: 0.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1.1.1|Model|Release date|Max resolution|Low resolution|Effective pixels|Zoom wide (W)|Zoom tele (T)|Normal focus range|Macro focus range|Storage included|Weight (inc. batteries)|Dimensions|Price
928|928|928|928|928|928|928|928|928|928|928|Sony DSC-H9|2007.0|3264.0|2592.0|8.0|31.0|465.0|50.0|2.0|31.0|440.0|110.0|429.0
929|929|929|929|929|929|929|929|929|929|929|0|2004.0|2304.0|1280.0|4.0|32.0|96.0|12.0|12.0|16.0|152.0|95.0|429.0
930|930|930|930|930|930|930|930|930|930|930|Sony DSC-M1|2004.0|2592.0|2048.0|5.0|None|114.0|50.0|8.0|32.0|215.0|51.0|429.0
931|931|931|931|931|931|931|931|931|931|931|Sony DSC-M2|2005.0|2592.0|2048.0|5.0|38.0|114.0|50.0|1.0|32.0|240.0|51.0|399.0
932|932|932|932|932|932|932|932|932|932|932|Sony DSC-N1|2005.0|3264.0|2592.0|8.0|38.0|114.0|50.0|6.0|32.0|139.0|94.0|429.0
933|933|933|933|933|933|933|933|933|933|933|Sony DSC-N2|2006.0|3264.0|2592.0|10.0|38.0|114.0|50.0||32.0|139.0|94.0|399.0
934|934|934|934|934|934|934|934|934|934|934|Sony DSC-P1|2000.0|None|1600.0|3.0|39.0|117.0|50.0|10.0|8.0|250.0|114.0|429.0
935|935|935|935|935|935|935|935|935|935|935|Sony DSC-P10|2003.0|None|2048.0|5.0|38.0|114.0|50.0|10.0|32.0|206.0|105.0|149.0
936|936|936|936|936|936|936|936|936|936|936|Sony DSC-P100|2004.0|None|2048.0|5.0|38.0|114.0|50.0|10.0|32.0|180.0|108.0|149.0
937|937|937|937|937|937|937|937|937|937|937|Allez au boulot ! :)|2004.0|None|None|7.0|38.0|114.0|50.0|6.0|32.0|180.0|108.0|149.0
938|938|938|938|938|938|938|938|938|938|938|Sony DSC-P2|2002.0|1600.0|1280.0|1.0|39.0|117.0|50.0|10.0|16.0|214.0|114.0|399.0
939|939|939|939|939|939|939|939|939|939|939|Sony DSC-P20|2001.0|1216.0|1024.0|1.0|42.0|42.0|60.0|3.0|4.0|230.0|123.0|399.0
940|940|940|940|940|940|940|940|Allez au boulot ! :)|940|940|Sony DSC-P200|2005.0|3072.0|2592.0|7.0|38.0|114.0|50.0|6.0|32.0|180.0|104.0|399.0
941|941|941|941|941|941|Allez au boulot ! :)|941|941|941|941|Allez au boulot ! :)|2001.0|1920.0|1600.0|2.0|36.0|36.0|25.0|10.0|8.0|194.0|113.0|429.0
942|942|942|942|942|942|942|942|942|942|942|ù*ùfsfsf///|2001.0|1280.0|None|1.0|41.0|ù*ùfsfsf///|50.0|3.0|4.0|250.0|143.0|149.0
943|943|943|943|943|943|943|943|943|943|943|Sony DSC-P31|2002.0|1600.0|1280.0|1.0|33.0|33.0|10.0|10.0|hello|231.0|106.0|429.0
944|944|944|944|944|944|944|Allez au boulot ! :)|944|944|944|Sony DSC-P32|2003.0|2048.0|1632.0|3.0|33.0|ù*ùfsfsf///|10.0|10.0|16.0|217.0|101.0|429.0
945|945|945|945|945|945|945|Allez au boulot ! :)|945|945|Allez au boulot ! :)|Allez au boulot ! :)|2004.0|2272.0|1600.0||33.0|33.0|10.0|10.0|16.0|180.0|106.0|429.0
946|946|946|946|946|946|946|946|946|Allez au boulot ! :)|Allez au boulot ! :)|Sony DSC-P5|2001.0|2048.0|1600.0|3.0|39.0|117.0|50.0|10.0|8.0|214.0|113.0|429.0
947|947|947|947|947|947|947|947|947|947|947|Sony DSC-P50|2001.0|1600.0|1024.0|1.0||123.0|50.0|3.0|4.0|250.0|143.0|149.0
948|948|948|948|948|948|948|948|948|948|948|Sony DSC-P51|2002.0|1600.0|1280.0|1.0|41.0|82.0|8.0|8.0|16.0|275.0|127.0|429.0
949|949|949|949|949|949|949|949|949|949|949|Allez au boulot ! :)|2003.0|2048.0|1632.0|3.0|41.0|82.0|8.0||16.0|280.0|123.0|429.0
950|950|950|950|950|950|950|950|950|950|950|Sony DSC-P7|2002.0|2048.0|1600.0|3.0|39.0|117.0|50.0|10.0|16.0|214.0|114.0|149.0
951|951|951|951|951|951|951|951|951|951|951|Sony DSC-P71|2002.0|2048.0|1600.0|3.0|39.0|117.0|50.0|10.0|16.0|284.0|125.0|149.0
952|952|952|952|952|Allez au boulot ! :)|952|952|952|952|952|Sony DSC-P72|2003.0|None|1632.0|3.0||117.0|50.0|10.0|16.0|259.0|120.0|149.0
953|953|953|953|953|953|953|953|953|953|953|Sony DSC-P73|2004.0|2272.0|1600.0|3.0|39.0|117.0|50.0|10.0|16.0|243.0|116.0|149.0
954|954|954|954|954|Allez au boulot ! :)|954|954|954|954|954|Sony DSC-P8|2003.0|2048.0|1632.0|3.0|39.0|117.0|50.0|10.0|16.0|206.0|105.0|429.0
955|955|955|955|955|955|955|955|955|955|Allez au boulot ! :)|Sony DSC-P9|2002.0|2272.0|1600.0|hello|39.0|117.0|50.0|10.0|16.0|206.0|113.0|429.0
956|956|956|956|956|956|956|956|956|956|956|Sony DSC-P92|2003.0|2592.0|2048.0|ù*ùfsfsf///|38.0|114.0|50.0|10.0|16.0|259.0|120.0|429.0
957|957|957|957|957|957|957|957|Allez au boulot ! :)|957|957|Sony DSC-P93|2004.0|None|2048.0|5.0|None|114.0|50.0|10.0|32.0|236.0|117.0|429.0
958|958|958|958|958|958|958|958|958|958|958|Sony DSC-R1|2005.0|3888.0|3264.0|10.0|24.0|120.0|0.0|0.0|0.0|995.0|139.0|429.0
959|959|959|959|959|959|959|959|959|959|Allez au boulot ! :)|0|2000.0|1280.0|640.0|1.0|39.0|117.0|25.0|3.0|4.0|370.0|113.0|149.0
960|960|960|960|960|960|960|960|960|960|960|Sony DSC-S40|2005.0|2304.0|hello|4.0|32.0|ù*ùfsfsf///|0.0|0.0|32.0|184.0|99.0|149.0
961|961|961|961|961|961|961|961|961|961|961|Sony DSC-S50|2000.0|1600.0|1280.0|1.0|39.0|117.0|25.0|3.0|4.0|370.0|113.0|149.0
962|962|962|962|962|962|962|962|962|962|962|Sony DSC-S60|2005.0|2304.0|2048.0|4.0|39.0|117.0|50.0|10.0|32.0|249.0|97.0|149.0
963|963|963|963|963|963|963|963|963|Allez au boulot ! :)|courage!!!|Sony DSC-S600|2006.0|2816.0|2048.0|6.0|31.0|93.0|12.0|0.0|hello|180.0|100.0|149.0
964|964|964|964|964|964|Allez au boulot ! :)|964|964|964|964|ù*ùfsfsf///|2007.0|None|2592.0|7.0|35.0|105.0|35.0||24.0|178.0|91.0|149.0
965|965|965|965|965|965|965|965|965|courage!!!|965|Sony DSC-S70|2000.0|2048.0|-400.0|3.0|34.0|102.0|25.0|4.0|8.0|420.0|117.0|149.0
966|966|966|966|966|966|966|966|966|966|966|Sony DSC-S700|2007.0||2592.0|7.0|35.0|105.0|35.0|5.0|24.0|178.0|91.0|149.0
967|967|967|967|967|967|967|967|967|967|967|Sony DSC-S75|2001.0|2048.0|1600.0|3.0|34.0|102.0|50.0|4.0|8.0|444.0|125.0|149.0
968|968|968|968|968|968|968|courage!!!|968|968|968|Sony DSC-S800|2007.0|3264.0|2592.0|8.0|37.0|222.0|50.0|2.0|54.0|245.0|93.0|149.0
969|969|969|969|969|969|969|969|969|courage!!!|969|Sony DSC-S85|2001.0|2272.0|1600.0|3.0||ù*ùfsfsf///|50.0|4.0|16.0|444.0|125.0|149.0
970|970|970|970|970|970|970|970|970|970|970|Sony DSC-S90||2304.0|2048.0|4.0|None|117.0|50.0|10.0|32.0|253.0|97.0|149.0
971|971|971|971|971|971|971|971|Allez au boulot ! :)|971|971|Sony DSC-T1|2003.0|None|2048.0|5.0|38.0|114.0|25.0|1.0|32.0|180.0|91.0|399.0
972|972|972|972|972|972|55555555555|972|Allez au boulot ! :)|972|972|ù*ùfsfsf///|2006.0|3072.0|2592.0|7.0|38.0|114.0|50.0|1.0|56.0|168.0|90.0|399.0
973|973|973|973|973|973|973|973|973|973|973|0|2007.0|None|None|8.0|35.0|175.0|50.0|1.0|31.0|197.0|92.0|399.0
974|974|974|974|974|974|974|Allez au boulot ! :)|974|974|974|Sony DSC-T11|2004.0|2592.0|2048.0|5.0|38.0|ù*ùfsfsf///|ù*ùfsfsf///|8.0|32.0|186.0|103.0|399.0
975|975|975|975|975|975|975|975|975|975|975|Sony DSC-T20|2007.0|3264.0|2592.0|8.0|38.0|114.0|50.0|1.0|31.0|197.0|90.0|399.0
976|976|976|976|976|976|976|Allez au boulot ! :)|976|976|976|Sony DSC-T200|2007.0|3264.0|3264.0|8.0|35.0|175.0|50.0|1.0|31.0|160.0|94.0|399.0
977|977|977|977|977|977|977|977|977|Allez au boulot ! :)|977|Sony DSC-T3|2004.0|2592.0|2048.0|5.0|None|114.0|50.0||32.0|186.0|90.0|399.0
978|978|978|978|978|978|978|978|978|978|978|Sony DSC-T30|2006.0|3072.0|None|7.0|38.0|114.0|50.0|1.0|58.0|172.0|95.0|399.0
979|979|979|979|979|979|979|55555555555|979|979|979|Sony DSC-T33|2005.0|None|2048.0|5.0|38.0|114.0|50.0|8.0|32.0|150.0|99.0|399.0
980|980|980|980|980|980|980|980|980|980|980|Allez au boulot ! :)|2005.0|None|2048.0|5.0|38.0|114.0|50.0|8.0|32.0|139.0|94.0|399.0
981|981|981|981|981|981|981|981|981|981|981|Sony DSC-T50|hello|3072.0|hello|7.0|None|114.0|50.0|1.0|58.0|170.0|95.0|399.0
982|982|982|982|982|982|982|982|982|982|982|Sony DSC-T7|2005.0|None|2048.0|5.0||114.0|50.0|8.0|32.0|134.0|92.0|149.0
983|983|983|983|983|Allez au boulot ! :)|983|983|983|983|983|Sony DSC-T9|2005.0|2816.0|2048.0|6.0|38.0|114.0|50.0|1.0|32.0|185.0|90.0|429.0
984|984|984|984|984|984|984|984|984|Allez au boulot ! :)|984|Sony DSC-U10|2002.0|1280.0|640.0|1.0|33.0|ù*ùfsfsf///|10.0|10.0|8.0|118.0|85.0|149.0
985|985|985|985|985|985|985|985|985|985|985|Sony DSC-U20|2002.0|1632.0|640.0|2.0|33.0|33.0|ù*ùfsfsf///|10.0|8.0|118.0|85.0|399.0
986|986|986|986|986|986|986|986|986|986|986|Sony DSC-U30|2003.0|1632.0|640.0|2.0|33.0|33.0|10.0|10.0|8.0|130.0|85.0|149.0
987|987|987|987|987|987|987|987|987|987|987|Sony DSC-U40|2003.0|ù*ùfsfsf///|640.0|2.0|33.0|33.0|10.0|10.0|8.0|130.0|83.0|149.0
988|988|988|988|988|988|988|988|988|988|988|Sony DSC-U50|2003.0|1632.0|640.0|2.0|33.0|33.0|10.0|10.0|8.0|132.0|100.0|149.0
989|989|989|989|989|989|55555555555|989|989|989|989|ù*ùfsfsf///|2003.0|1632.0|640.0|2.0|33.0|33.0|10.0|10.0|8.0|200.0|60.0|149.0
990|990|990|990|990|990|990|990|990|courage!!!|990|Sony DSC-V1|2003.0|2592.0|2048.0|5.0|34.0|136.0|40.0|10.0|32.0|298.0|99.0|429.0
991|991|991|991|991|991|991|Allez au boulot ! :)|991|991|991|Sony DSC-V3|2004.0|3072.0|2592.0|7.0|34.0|136.0|40.0|10.0|0.0|390.0|120.0|429.0
992|992|992|992|992|992|992|992|992|992|992|Sony DSC-W1|2004.0|None|2048.0|5.0|38.0|114.0|50.0|6.0|32.0|250.0|91.0|429.0
993|993|993|993|993|993|993|Allez au boulot ! :)|993|993|993|Sony DSC-W100|2006.0|3264.0|2592.0|8.0|38.0|114.0|50.0|6.0|64.0|192.0|94.0|149.0
994|994|994|994|994|994|994|994|Allez au boulot ! :)|994|994|Sony DSC-W200|2007.0|4000.0|3264.0|12.0|35.0|105.0|34.0|5.0|31.0|195.0|91.0|399.0
995|995|995|995|995|995|995|995|995|995|995|Sony DSC-W30|2006.0|2816.0|2048.0|6.0|38.0|114.0|50.0|2.0|32.0|153.0|90.0|149.0
996|996|996|996|996|996|996|996|996|996|Allez au boulot ! :)|Sony DSC-W35|2007.0|3072.0|2592.0|7.0|38.0|114.0|30.0|2.0|56.0|149.0|90.0|429.0
997|997|997|997|997|997|55555555555|997|997|997|997|Sony DSC-W5|2005.0|2592.0|2048.0|5.0|38.0|114.0|50.0|6.0|32.0|250.0|91.0|429.0
998|998|998|998|998|998|998|998|998|Allez au boulot ! :)|998|ù*ùfsfsf///|2006.0|2816.0|2048.0|6.0|38.0|114.0|50.0|2.0|32.0|157.0|89.0|149.0
999|999|999|999|999|999|999|999|999|999|999|Sony DSC-W55|2007.0|3072.0|2592.0|7.0|38.0|114.0|30.0|2.0|56.0|147.0|90.0|429.0
1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|Sony DSC-W7|2005.0|3072.0|2592.0|7.0|38.0|114.0|50.0|6.0|32.0|250.0|91.0|149.0
1001|1001|1001|1001|1001|1001|Allez au boulot ! :)|1001|Allez au boulot ! :)|1001|1001|0|2006.0|3072.0|2592.0|7.0|38.0|114.0|50.0||58.0|157.0|89.0|149.0
1002|1002|1002|1002|1002|1002|1002|1002|1002|1002|1002|Sony DSC-W80|2007.0|None|2592.0||35.0|105.0|50.0|4.0|31.0|175.0|91.0|149.0
1003|1003|1003|1003|1003|1003|1003|1003|1003|1003|1003|Sony DSC-W90|2007.0|3254.0|2592.0|8.0|35.0|105.0|50.0|4.0|31.0|175.0|91.0|429.0
1004|1004|1004|1004|1004|1004|1004|1004|1004|1004|1004|Sony DSLR-A100|2006.0|3872.0|3896.0|10.0|0.0|0.0|0.0|0.0|0.0|638.0|133.0|599.0
1005|1005|1005|1005|1005|1005|1005|1005|1005|1005|1005|Sony DSLR-A700|2007.0|4272.0|3104.0|12.0|0.0|0.0|0.0|0.0|0.0|768.0|142.0|599.0
1006|1006|1006|1006|1006|1006|1006|1006|1006|1006|1006|Sony Mavica FD-100|2002.0|1280.0|1024.0|1.0||111.0|0.0|0.0|1.0|0.0|0.0|1399.0
1007|1007|1007|1007|1007|1007|1007|1007|1007|1007|1007|Sony Mavica FD-200|2002.0|1600.0|1024.0|1.0|None|111.0|19.0|3.0|1.0|520.0|142.0|1399.0
1008|1008|1008|1008|1008|1008|1008|1008|1008|1008|1008|Sony Mavica FD-71|1998.0|640.0|320.0|0.0|40.0|400.0|1.0|1.0|1.0|500.0|138.0|1399.0
1009|1009|1009|1009|1009|1009|1009|1009|1009|1009|1009|Sony Mavica FD-73|1999.0|640.0|320.0|0.0||400.0|1.0|1.0|1.0|500.0|138.0|1399.0
1010|1010|1010|1010|1010|1010|1010|1010|1010|55555555555|1010|Sony Mavica FD-75|2001.0|640.0|320.0|0.0|40.0|400.0|1.0|1.0|1.0|580.0|138.0|1399.0
1011|1011|1011|1011|1011|1011|1011|1011|1011|1011|1011|Sony Mavica FD-81|hello|1024.0|640.0|0.0|37.0|111.0|1.0|1.0|1.0|580.0|140.0|1399.0
1012|1012|1012|1012|1012|1012|1012|1012|1012|1012|1012|Sony Mavica FD-83|1999.0|1024.0|640.0|0.0|37.0|111.0|1.0|1.0|1.0|580.0|142.0|1399.0
1013|1013|1013|1013|1013|Allez au boulot ! :)|1013|1013|1013|1013|1013|Sony Mavica FD-85|2000.0|1280.0|1280.0|1.0|37.0|ù*ùfsfsf///|1.0|1.0|1.0|0.0|0.0|1399.0
1014|1014|1014|1014|1014|1014|1014|1014|1014|1014|1014|Sony Mavica FD-87|2001.0|1280.0|1024.0|1.0|39.0|117.0|25.0|3.0|1.0|630.0|143.0|1399.0
1015|1015|1015|1015|1015|1015|1015|1015|1015|1015|1015|Sony Mavica FD-88|1999.0|1280.0|1024.0||34.0|270.0|4.0|4.0|1.0|600.0|142.0|1399.0
1016|1016|1016|1016|1016|Allez au boulot ! :)|1016|1016|1016|1016|1016|Sony Mavica FD-90|2000.0|1280.0|1280.0|1.0|34.0|270.0|4.0|4.0|1.0|0.0|0.0|1399.0
1017|1017|1017|1017|1017|1017|1017|1017|1017|1017|1017|Sony Mavica FD-92|2001.0|1472.0|1280.0|1.0||328.0|25.0|3.0|1.0|660.0|126.0|1399.0
1018|1018|1018|1018|1018|1018|1018|1018|1018|1018|1018|Sony Mavica FD-95|2000.0|1600.0|1600.0|1.0|37.0|370.0|ù*ùfsfsf///|3.0|1.0|900.0|0.0|1399.0
1019|1019|1019|1019|1019|1019|1019|1019|1019|1019|1019|ù*ùfsfsf///|2001.0|1600.0|-400.0|1.0|39.0|390.0|25.0|2.0|1.0|990.0|126.0|1399.0
1020|1020|1020|1020|1020|1020|Allez au boulot ! :)|1020|1020|55555555555|1020|Toshiba PDR-3310|2002.0|2048.0|1024.0|3.0|35.0|105.0|55.0|12.0|8.0|205.0|91.0|177.0
1021|1021|1021|1021|1021|1021|1021|1021|1021|1021|1021|Toshiba PDR-3330|2002.0|2048.0|1024.0|3.0|35.0|100.0|80.0|10.0|8.0|320.0|116.0|177.0
1022|1022|1022|1022|1022|1022|1022|1022|1022|1022|1022|ù*ùfsfsf///|2003.0|2400.0|hello|3.0|35.0|100.0|80.0|10.0|16.0|0.0|0.0|599.0
1023|1023|1023|1023|1023|1023|1023|1023|1023|1023|1023|Toshiba PDR-5300|2003.0|2560.0|2048.0|4.0|None|ù*ùfsfsf///|80.0|10.0|16.0|230.0|93.0|177.0
1024|1024|1024|1024|1024|1024|1024|1024|1024|1024|1024|Toshiba PDR-M1|1998.0|1280.0|640.0|1.0|35.0|35.0|50.0|9.0|4.0|290.0|123.0|62.0
1025|1025|1025|1025|1025|1025|Allez au boulot ! :)|1025|1025|1025|1025|Toshiba PDR-M11|2001.0|1280.0|640.0|1.0|52.0|52.0|90.0|0.0|8.0|240.0|116.0|62.0
1026|1026|1026|1026|1026|1026|1026|Allez au boulot ! :)|courage!!!|1026|1026|Toshiba PDR-M21|2001.0||800.0|1.0|39.0|39.0|50.0|0.0|8.0|240.0|116.0|177.0
1027|1027|1027|1027|1027|1027|1027|1027|1027|1027|Allez au boulot ! :)|Toshiba PDR-M25|2001.0|1729.0|896.0|2.0|38.0|114.0|40.0||8.0|320.0|105.0|177.0
1028|1028|1028|1028|1028|1028|1028|1028|1028|1028|1028|Toshiba PDR-M3|1999.0|1280.0|640.0|1.0|38.0|ù*ùfsfsf///|90.0|25.0|4.0|380.0|122.0|62.0
1029|1029|1029|1029|1029|1029|1029|1029|1029|1029|1029|Toshiba PDR-M4|1999.0|1600.0|800.0|1.0||40.0|50.0|10.0|hello|290.0|112.0|62.0
1030|1030|1030|1030|1030|1030|1030|courage!!!|1030|1030|1030|Toshiba PDR-M5|1999.0|1600.0|800.0|1.0|40.0|120.0|90.0|25.0|8.0|350.0|130.0|62.0
1031|1031|1031|1031|1031|1031|1031|1031|1031|1031|1031|Toshiba PDR-M60|2000.0|1792.0|896.0|2.0|38.0|86.0|50.0|5.0|4.0|320.0|121.0|449.0
1032|1032|1032|1032|1032|1032|1032|1032|Allez au boulot ! :)|Allez au boulot ! :)|courage!!!|Toshiba PDR-M61|2001.0|1792.0|None|2.0|38.0|114.0|50.0|5.0|8.0|310.0|123.0|62.0
1033|1033|1033|1033|1033|1033|1033|courage!!!|1033|55555555555|1033|Toshiba PDR-M65|2001.0|2048.0|1024.0|3.0|38.0|114.0|10.0|10.0|8.0|320.0|120.0|62.0
1034|1034|1034|1034|1034|1034|1034|1034|1034|1034|1034|Toshiba PDR-M70|2000.0|2048.0|1024.0|3.0|35.0|105.0|80.0|9.0|16.0|390.0|116.0|62.0
1035|1035|1035|1035|1035|1035|1035|1035|1035|1035|Allez au boulot ! :)|ù*ùfsfsf///|2001.0|2048.0|1024.0|3.0|35.0|98.0|80.0|10.0|8.0|340.0|107.0|62.0
1036|1036|1036|1036|1036|1036|1036|1036|1036|1036|1036|Allez au boulot ! :)|2001.0|2400.0|1200.0|3.0|35.0|98.0|80.0|10.0|16.0|340.0|107.0|62.0
1037|1037|1037|1037|1037|1037|1037|1037|1037|1037|1037|Toshiba PDR-T10|2002.0|1600.0|800.0|1.0|38.0|38.0|40.0|20.0|8.0|180.0|86.0|129.0
